name,xPos,xposName,access,latest,owner,statisticalSector,questionnaire,geographicCoverage,sampleSize,disaggregationAge,disaggregationLocation,sourceType,url
"12.4.1: Number of parties to international multilateral environmental agreements on hazardous waste, and other chemicals that meet their commitments and obligations in transmitting information as required by each relevant agreement",2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
"12.4.2: Hazardous waste generated per capita and proportion of hazardous waste treated, by type of treatment",2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
"12.5.1: National recycling rate, tons of material recycled",2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
12.6.1: Number of companies publishing sustainability reports,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
12.7.1: Number of countries implementing sustainable public procurement policies and action plans,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
12.8.1: Extent to which (i) global citizenship education and (ii) education for sustainable development (including climate change education) are mainstreamed in (a) national education policies; (b) curricula; (c) teacher education; and (d) student assessment,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
12.a.1: Amount of support to developing countries on research and development for sustainable consumption and production and environmentally sound technologies,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
12.b.1: Number of sustainable tourism strategies or policies and implemented action plans with agreed monitoring and evaluation tools,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
12.c.1: Amount of fossil-fuel subsidies per unit of GDP (production and consumption) and as a proportion of total national expenditure on fossil fuels,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
"12.2.1: Material footprint, material footprint per capita, and material footprint per GDP",2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
"12.2.2: Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP",2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
"13.2.1: Number of countries that have communicated the establishment or operationalization of an integrated policy/strategy/plan which increases their ability to adapt to the adverse impacts of climate change, and foster climate resilience and low greenhouse gas emissions development in a manner that does not threaten food production (including a national adaptation plan, nationally determined contribution, national communication, biennial update report or other)",2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
"13.3.1: Number of countries that have integrated mitigation, adaptation, impact reduction and early warning into primary, secondary and tertiary curricula",2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
"13.3.2: Number of countries that have communicated the strengthening of institutional, systemic and individual capacity-building to implement adaptation, mitigation and technology transfer, and development actions",2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
13.a.1: Mobilized amount of United States dollars per year between 2020 and 2025 accountable towards the $100 billion commitment,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
"13.b.1: Number of least developed countries and small island developing States that are receiving specialized support, and amount of support, including finance, technology and capacity-building, for mechanisms for raising capacities for effective climate change-related planning and management, including focusing on women, youth and local and marginalized communities",2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
"13.1.1: Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population",2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
13.1.2: Number of countries that adopt and implement national disaster risk reduction strategies in line with the Sendai Framework for Disaster Risk Reduction 2015-2030,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
13.1.3: Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
14.1.1: Index of coastal eutrophication and floating plastic debris density,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
14.2.1: Proportion of national exclusive economic zones managed using ecosystem-based approaches,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
14.3.1: Average marine acidity (pH) measured at agreed suite of representative sampling stations,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
14.4.1: Proportion of fish stocks within biologically sustainable levels,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
14.5.1: Coverage of protected areas in relation to marine areas,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
"14.6.1: Progress by countries in the degree of implementation of international instruments aiming to combat illegal, unreported and unregulated fishing",2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
"14.7.1: Sustainable fisheries as a proportion of GDP in small island developing States, least developed countries and all countries",2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
14.a.1: Proportion of total research budget allocated to research in the field of marine technology,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
14.b.1: Progress by countries in the degree of application of a legal/regulatory/policy/institutional framework which recognizes and protects access rights for small-scale fisheries,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
"14.c.1: Number of countries making progress in ratifying, accepting and implementing through legal, policy and institutional frameworks, ocean-related instruments that implement international law, as reflected in the United Nation Convention on the Law of the Sea, for the conservation and sustainable use of the oceans and their resources",2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
15.1.1: Forest area as a proportion of total land area,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
"15.1.2: Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type",2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
15.2.1: Progress towards sustainable forest management,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
15.3.1: Proportion of land that is degraded over total land area,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
15.4.1: Coverage by protected areas of important sites for mountain biodiversity,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
15.4.2: Mountain Green Cover Index,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
15.5.1: Red List Index,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
"15.6.1: Number of countries that have adopted legislative, administrative and policy frameworks to ensure fair and equitable sharing of benefits",2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
15.8.1: Proportion of countries adopting relevant national legislation and adequately resourcing the prevention or control of invasive alien species,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
15.9.1: Progress towards national targets established in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
15.7.1: Proportion of traded wildlife that was poached or illicitly trafficked,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
15.c.1: Proportion of traded wildlife that was poached or illicitly trafficked,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
15.a.1: Official development assistance and public expenditure on conservation and sustainable use of biodiversity and ecosystems,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
15.b.1: Official development assistance and public expenditure on conservation and sustainable use of biodiversity and ecosystems,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
"16.1.1: Number of victims of intentional homicide per 100,000 population, by sex and age",2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
"16.1.2: Conflict-related deaths per 100,000 population, by sex, age and cause",2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
"16.1.3: Proportion of population subjected to physical, psychological or sexual violence in the previous 12 months",2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
16.1.4: Proportion of population that feel safe walking alone around the area they live,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
16.2.1: Proportion of children aged 1-17 years who experienced any physical punishment and/or psychological aggression by caregivers in the past month,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
"16.2.2: Number of victims of human trafficking per 100,000 population, by sex, age and form of exploitation",2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
16.2.3: Proportion of young women and men aged 18?29 years who experienced sexual violence by age 18,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
16.3.1: Proportion of victims of violence in the previous 12 months who reported their victimization to competent authorities or other officially recognized conflict resolution mechanisms,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
16.3.2: Unsentenced detainees as a proportion of overall prison population,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
16.4.1: Total value of inward and outward illicit financial flows (in current United States dollars),2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
"16.4.2: Proportion of seized, found or surrendered arms whose illicit origin or context has been traced or established by a competent authority in line with international instruments",2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
"16.5.1: Proportion of persons who had at least one contact with a public official and who paid a bribe to a public official, or were asked for a bribe by those public officials, during the previous 12 months",2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
"16.5.2: Proportion of businesses that had at least one contact with a public official and that paid a bribe to a public official, or were asked for a bribe by those public officials during the previous 12 months",2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
"16.6.1: Primary government expenditures as a proportion of original approved budget, by sector (or by budget codes or similar)",2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
16.6.2: Proportion of population satisfied with their last experience of public services,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
"16.7.1: Proportions of positions (by sex, age, persons with disabilities and population groups) in public institutions (national and local legislatures, public service, and judiciary) compared to national distributions",2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
"16.7.2: Proportion of population who believe decision-making is inclusive and responsive, by sex, age, disability and population group",2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
"16.9.1: Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
16.a.1: Existence of independent national human rights institutions in compliance with the Paris Principles,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
"16.10.1: Number of verified cases of killing, kidnapping, enforced disappearance, arbitrary detention and torture of journalists, associated media personnel, trade unionists and human rights advocates in the previous 12 months",2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
"16.10.2: Number of countries that adopt and implement constitutional, statutory and/or policy guarantees for public access to information",2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
16.b.1: Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
16.8.1: Proportion of members and voting rights of developing countries in international organizations,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
"17.1.1: Total government revenue as a proportion of GDP, by source",2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
17.1.2: Proportion of domestic budget funded by domestic taxes,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
"17.2.1: Net official development assistance, total and to least developed countries, as a proportion of the Organization for Economic Cooperation and Development (OECD) Development Assistance Committee donors’ gross national income (GNI)",2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
"17.3.1: Foreign direct investments (FDI), official development assistance and South-South Cooperation as a proportion of total domestic budget",2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
17.3.2: Volume of remittances (in United States dollars) as a proportion of total GDP,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
17.4.1: Debt service as a proportion of exports of goods and services,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
17.5.1: Number of countries that adopt and implement investment promotion regimes for least developed countries,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
"17.6.1: Number of science and/or technology cooperation agreements and programmes between countries, by type of cooperation",2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
"17.6.2: Fixed Internet broadband subscriptions per 100 inhabitants, by speed",2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
"17.7.1: Total amount of approved funding for developing countries to promote the development, transfer, dissemination and diffusion of environmentally sound technologies",2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
17.8.1: Proportion of individuals using the Internet,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
"17.9.1: Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) committed to developing countries",2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
17.10.1: Worldwide weighted tariff-average,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
17.11.1: Developing countries’ and least developed countries’ share of global exports,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
"17.12.1: Average tariffs faced by developing countries, least developed countries and small island developing States",2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
17.13.1: Macroeconomic Dashboard,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
17.14.1: Number of countries with mechanisms in place to enhance policy coherence of sustainable development,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
17.15.1: Extent of use of country-owned results frameworks and planning tools by providers of development cooperation,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
17.16.1: Number of countries reporting progress in multi-stakeholder development effectiveness monitoring frameworks that support the achievement of the sustainable development goals,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
17.17.1: Amount of United States dollars committed to public-private and civil society partnerships,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
"17.18.1: Proportion of sustainable development indicators produced at the national level with full disaggregation when relevant to the target, in accordance with the Fundamental Principles of Official Statistics",2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
17.18.2: Number of countries that have national statistical legislation that complies with the Fundamental Principles of Official Statistics,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
"17.18.3: Number of countries with a national statistical plan that is fully funded and under implementation, by source of funding",2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
17.19.1: Dollar value of all resources made available to strengthen statistical capacity in developing countries,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
17.19.2: Proportion of countries that (a) have conducted at least one population and housing census in the last 10 years; and (b) have achieved 100 per cent birth registration and 80 per cent death registration,2,Indicator,,,,,,,,,,,https://devinit.knack.com/dda-ug#sdgs/sdg-indicators/
Community services availability (CSD),3,Data Series,,,,,CSECTION2A: Community services,,,,,,
Community services provider (CSD),3,Data Series,,,,,CSECTION2A: Community services,,,,,,
Distance to a community service (CSD),3,Data Series,,,,,CSECTION2A: Community services,,,,,,
Common transport means (CSD),3,Data Series,,,,,CSECTION2A: Community services,,,,,,
Time to get to the community service (CSD),3,Data Series,,,,,CSECTION2A: Community services,,,,,,
Quality of services (CSD),3,Data Series,,,,,CSECTION2A: Community services,,,,,,
Commonly used type of health facility (CSD),3,Data Series,,,,,CSECTION2B: Health facilities,,,,,,
Handling of patients by health facilities (CSD),3,Data Series,,,,,CSECTION2B: Health facilities,,,,,,
Health facility ease of access - reception (CSD),3,Data Series,,,,,CSECTION2B: Health facilities,,,,,,
Health facility ease of access - information and guidance (CSD),3,Data Series,,,,,CSECTION2B: Health facilities,,,,,,
Health facility ease of access - flow of care (CSD),3,Data Series,,,,,CSECTION2B: Health facilities,,,,,,
Health facility ease of access - sign posts (CSD),3,Data Series,,,,,CSECTION2B: Health facilities,,,,,,
Treatment or handling of patients by healthworkers (CSD),3,Data Series,,,,,CSECTION2B: Health facilities,,,,,,
Health facilities access issues (CSD),3,Data Series,,,,,CSECTION2B: Health facilities,,,,,,
Minimising health facilities access issues (CSD),3,Data Series,,,,,CSECTION2B: Health facilities,,,,,,
Improvement in access to safe water (CSD),3,Data Series,,,,,CSECTION2C: Water facilities,,,,,,
Ever protected water catchment areas (CSD),3,Data Series,,,,,CSECTION2C: Water facilities,,,,,,
Activities to protect water catchment areas (CSD),3,Data Series,,,,,CSECTION2C: Water facilities,,,,,,
Payment for water (CSD),3,Data Series,,,,,CSECTION2C: Water facilities,,,,,,
Amount paid for water (CSD),3,Data Series,,,,,CSECTION2C: Water facilities,,,,,,
Quantity of water used (CSD),3,Data Series,,,,,CSECTION2C: Water facilities,,,,,,
Purpose of the water payments (CSD),3,Data Series,,,,,CSECTION2C: Water facilities,,,,,,
Usual monthly cost of water (CSD),3,Data Series,,,,,CSECTION2C: Water facilities,,,,,,
Affordability of the water costs (CSD),3,Data Series,,,,,CSECTION2C: Water facilities,,,,,,
Households using safe water facilities (CSD),3,Data Series,,,,,CSECTION2C: Water facilities,,,,,,
reasons for incomplete latrine or toilet coverage (CSD),3,Data Series,,,,,CSECTION2C: Water facilities,,,,,,
Availability of school faciities (CSD),3,Data Series,,,,,CSECTION3A: School facilities,,,,,,
Adquancy of eduction facilities at the school (CSD),3,Data Series,,,,,CSECTION3A: School facilities,,,,,,
Type of buidings at school (CSD),3,Data Series,,,,,CSECTION3A: School facilities,,,,,,
Condition of the facilities  at school (CSD),3,Data Series,,,,,CSECTION3A: School facilities,,,,,,
Number of facilities built in the last 3 years  at school (CSD),3,Data Series,,,,,CSECTION3A: School facilities,,,,,,
Number of stances for boys  at school (CSD),3,Data Series,,,,,CSECTION3B: Shool sanitation and safety,,,,,,
Number of stances for girls  at school (CSD),3,Data Series,,,,,CSECTION3B: Shool sanitation and safety,,,,,,
Handwashing facilities  at school (CSD),3,Data Series,,,,,CSECTION3B: Shool sanitation and safety,,,,,,
Separate toilet facilities for teachers  at school (CSD),3,Data Series,,,,,CSECTION3B: Shool sanitation and safety,,,,,,
Number of stances for male teachers  at school (CSD),3,Data Series,,,,,CSECTION3B: Shool sanitation and safety,,,,,,
Number of stances for female teachers  at school (CSD),3,Data Series,,,,,CSECTION3B: Shool sanitation and safety,,,,,,
Number of shared stances  at school (CSD),3,Data Series,,,,,CSECTION3B: Shool sanitation and safety,,,,,,
Toilet facility carters for physically impaired children  at school (CSD),3,Data Series,,,,,CSECTION3B: Shool sanitation and safety,,,,,,
First aid facilities  at school (CSD),3,Data Series,,,,,CSECTION3B: Shool sanitation and safety,,,,,,
Whoadministers First Aid at the school (CSD),3,Data Series,,,,,CSECTION3B: Shool sanitation and safety,,,,,,
Source of drinking water at the school (CSD),3,Data Series,,,,,CSECTION3C: School water,,,,,,
Source of drinking water at the school ranked (CSD),3,Data Series,,,,,CSECTION3C: School water,,,,,,
Distance to each important drinking water source (CSD),3,Data Series,,,,,CSECTION3C: School water,,,,,,
How reliable are these important water sources? (CSD),3,Data Series,,,,,CSECTION3C: School water,,,,,,
Items provided to students (CSD),3,Data Series,,,,,CSECTION3D: School items,,,,,,
Are items provided to students charged (CSD),3,Data Series,,,,,CSECTION3D: School items,,,,,,
Average amount charged per child per item (CSD),3,Data Series,,,,,CSECTION3D: School items,,,,,,
Frequency of payment per item (CSD),3,Data Series,,,,,CSECTION3D: School items,,,,,,
Total number of candidates examined - boys (CSD),3,Data Series,,,,,CSECTION3E: Students performance,,,,,,
Total number of candidates examined - girls (CSD),3,Data Series,,,,,CSECTION3E: Students performance,,,,,,
Number who passed with grade one (1) - boys (CSD),3,Data Series,,,,,CSECTION3E: Students performance,,,,,,
Number who passed with grade one (1) - girls (CSD),3,Data Series,,,,,CSECTION3E: Students performance,,,,,,
Number who passed with grade two (2) - boys (CSD),3,Data Series,,,,,CSECTION3E: Students performance,,,,,,
Number who passed with grade two (2) - girls (CSD),3,Data Series,,,,,CSECTION3E: Students performance,,,,,,
Number who passed with grade three (3) - boys (CSD),3,Data Series,,,,,CSECTION3E: Students performance,,,,,,
Number who passed with grade three (3) - girl (CSD),3,Data Series,,,,,CSECTION3E: Students performance,,,,,,
Are there any pupils who left school before completing P.7 (CSD),3,Data Series,,,,,CSECTION3F: School dropouts,,,,,,
Number who left before completing P.7 per year - boys (CSD),3,Data Series,,,,,CSECTION3F: School dropouts,,,,,,
Number who left before completing P.7 per year - girls (CSD),3,Data Series,,,,,CSECTION3F: School dropouts,,,,,,
MOST common reason for leaving school - boys (CSD),3,Data Series,,,,,CSECTION3F: School dropouts,,,,,,
MOST common reason for leaving school - girls (CSD),3,Data Series,,,,,CSECTION3F: School dropouts,,,,,,
Does the school hold meetings (CSD),3,Data Series,,,,,CSECTION3G: School meetings,,,,,,
When was the last school meeting held - month (CSD),3,Data Series,,,,,CSECTION3G: School meetings,,,,,,
When was the last school meeting held - year (CSD),3,Data Series,,,,,CSECTION3G: School meetings,,,,,,
Minutes kept for the school meetings (CSD),3,Data Series,,,,,CSECTION3G: School meetings,,,,,,
School meetings frequency (CSD),3,Data Series,,,,,CSECTION3G: School meetings,,,,,,
Additional teachers required in school to meet the government ceilings - number of teachers (CSD),3,Data Series,,,,,CSECTION3H: School staffing,,,,,,
Additional teachers required in school to meet the government ceilings - additional number required (CSD),3,Data Series,,,,,CSECTION3H: School staffing,,,,,,
Does someone supervise or monitor the school (CSD),3,Data Series,,,,,CSECTION3I: School supervision,,,,,,
Last visit by a school supervisor- month (CSD),3,Data Series,,,,,CSECTION3I: School supervision,,,,,,
Last visit by a school supervisor- year (CSD),3,Data Series,,,,,CSECTION3I: School supervision,,,,,,
Frequency of school supervision/monitoring (CSD),3,Data Series,,,,,CSECTION3I: School supervision,,,,,,
Marital Status (WIS),3,Data Series,,,,,SECTION 1: Household Roster,,,Actual,2nd level admin area,,
Relationship to head of household (WIS),3,Data Series,,,,,SECTION 1: Household Roster,,,Actual,2nd level admin area,,
Household usual member (WIS),3,Data Series,,,,,SECTION 1: Household Roster,,,Actual,2nd level admin area,,
Eligible female respondent (WIS),3,Data Series,,,,,SECTION 1: Household Roster,,,Actual,2nd level admin area,,
Usual members who spent the night (WIS),3,Data Series,,,,,SECTION 1: Household Roster,,,Actual,2nd level admin area,,
Place to wash  hands (WIS),3,Data Series,,,,,"SECTION 4: Water, Sanitation and Hygiene ",,,Actual,2nd level admin area,,
Place to wash hands - observed (WIS),3,Data Series,,,,,"SECTION 4: Water, Sanitation and Hygiene ",,,Actual,2nd level admin area,,
Water souces used on a regular basis (WIS),3,Data Series,,,,,"SECTION 4: Water, Sanitation and Hygiene ",,,Actual,2nd level admin area,,
Source of drinking water (WIS),3,Data Series,,,,,"SECTION 4: Water, Sanitation and Hygiene ",,,Actual,2nd level admin area,,
Water source for other purposes (WIS),3,Data Series,,,,,"SECTION 4: Water, Sanitation and Hygiene ",,,Actual,2nd level admin area,,
Uses of the water source (WIS),3,Data Series,,,,,"SECTION 4: Water, Sanitation and Hygiene ",,,Actual,2nd level admin area,,
Availability of the water source (WIS),3,Data Series,,,,,"SECTION 4: Water, Sanitation and Hygiene ",,,Actual,2nd level admin area,,
Availability of the water source at specific time (WIS),3,Data Series,,,,,"SECTION 4: Water, Sanitation and Hygiene ",,,Actual,2nd level admin area,,
Period to and from water source (WIS),3,Data Series,,,,,"SECTION 4: Water, Sanitation and Hygiene ",,,Actual,2nd level admin area,,
Ownership of a garden (WIS),3,Data Series,,,,,"SECTION 4: Water, Sanitation and Hygiene ",,,Actual,2nd level admin area,,
Toilet facility used  (WIS),3,Data Series,,,,,"SECTION 4: Water, Sanitation and Hygiene ",,,Actual,2nd level admin area,,
Main toilet facilty used (WIS),3,Data Series,,,,,"SECTION 4: Water, Sanitation and Hygiene ",,,Actual,2nd level admin area,,
Frequency of toilet facilty usage (WIS),3,Data Series,,,,,"SECTION 4: Water, Sanitation and Hygiene ",,,Actual,2nd level admin area,,
Toilet facilty sharing (WIS),3,Data Series,,,,,"SECTION 4: Water, Sanitation and Hygiene ",,,Actual,2nd level admin area,,
Number of households that share a toilet facility (WIS),3,Data Series,,,,,"SECTION 4: Water, Sanitation and Hygiene ",,,Actual,2nd level admin area,,
Number of people regularly using the bush / field at home or at work (WIS),3,Data Series,,,,,"SECTION 4: Water, Sanitation and Hygiene ",,,Actual,2nd level admin area,,
Disposal of under-5 children's fecal waste (WIS),3,Data Series,,,,,"SECTION 4: Water, Sanitation and Hygiene ",,,Actual,2nd level admin area,,
District (VR),3,Data Series,,,,,Voter registration form,,,Actual,2nd level admin area,,
Constituency (VR),3,Data Series,,,,,Voter registration form,,,Actual,2nd level admin area,,
Sub-County (VR),3,Data Series,,,,,Voter registration form,,,Actual,2nd level admin area,,
Parish (VR),3,Data Series,,,,,Voter registration form,,,Actual,2nd level admin area,,
Polling station (VR),3,Data Series,,,,,Voter registration form,,,Actual,2nd level admin area,,
Voter names (VR),3,Data Series,,,,,Voter registration form,,,Actual,2nd level admin area,,
Voter's Age (VR),3,Data Series,,,,,Voter registration form,,,Actual,2nd level admin area,,
Voter's Sex (VR),3,Data Series,,,,,Voter registration form,,,Actual,2nd level admin area,,
Voter's village (VR),3,Data Series,,,,,Voter registration form,,,Actual,2nd level admin area,,
Water Source Location - rural(UWASA),3,Data Series,,,,,2: Water source location,,,Varied,Actual location,,
Water Source Location - urban(UWASA),3,Data Series,,,,,2: Water source location,,,Varied,Actual location,,
Period of water source construction(UWASA),3,Data Series,,,,,3: General information,,,Varied,Actual location,,
Source of funding for the water source(UWASA),3,Data Series,,,,,3: General information,,,Varied,Actual location,,
Ownership of watersource(UWASA),3,Data Series,,,,,3: General information,,,Varied,Actual location,,
Number of users of watersource(UWASA),3,Data Series,,,,,3: General information,,,Varied,Actual location,,
Type of watersource(UWASA),3,Data Series,,,,,4: Type of source,,,Varied,Actual location,,
Management of watersource(UWASA),3,Data Series,,,,,5: Operation and maintenance,,,Varied,Actual location,,
Water and Sanitation Committee (WSC) established(UWASA),3,Data Series,,,,,5: Operation and maintenance,,,Varied,Actual location,,
Water and Sanitation Committee (WSC) trained(UWASA),3,Data Series,,,,,5: Operation and maintenance,,,Varied,Actual location,,
